#tyxml-html-schema format=1 generator=Gates.TyxmlSchema inputs=vendor/tyxml-d2916535/lib/html_types.mli,vendor/tyxml-d2916535/lib/html_sigs.mli,vendor/tyxml-d2916535/lib/html_f.ml input-sha256=0031c56d5bcc048b11ba47fd4d840235bfc52ced9722269510818c14004b3df3,5cf48b32cc19f4c9b400f388a749b1a8c0f4e5b058ae88e21ca568a899622f9b,4b777d7c2716e8e39c306a2c4018f3da7aee3bf7678ff3966bda6a441c793c57 rows=946 regenerate=lake exe tyxmlschema --write
#kind	file	line	span-sha256	module	name	params	body	attrs
val	lib/html_sigs.mli	627	ffbe0cce9e5a20176c669e7ca26b91194cc428d71ca4a11e9bb0b4de93227cf8	T	a_height		number wrap -> [> `Height ] attrib	
val	lib/html_sigs.mli	629	b2ff931c8336278634806885b7086f7fb4c4852df60156c5528a662f6c12033b	T	a_width		number wrap -> [> `Width ] attrib	
type	lib/html_sigs.mli	631	6c2ac819fba254a6dad2b526fca9ad1282b3d8ee8fe34828edba26b61965eae8	T	shape		[ `Rect | `Circle | `Poly | `Default ]	
val	lib/html_sigs.mli	633	4230289817b23881c011c1e5abfa49c9707da9d321dcca87963ba70ff7307198	T	a_shape		shape wrap -> [> `Shape ] attrib	
val	lib/html_sigs.mli	635	31d52344019f3f0dd651e557f342241ace07339a4f4f5fa0952a81672b376044	T	a_coords		numbers wrap -> [> `Coords ] attrib	
val	lib/html_sigs.mli	637	ba8c04460b4fa1efb123e75318bd4f4964ff5a5cb81c042605146e4a1ede9e9a	T	a_usemap		idref wrap -> [> `Usemap ] attrib	
val	lib/html_sigs.mli	639	f92f51933d6671bc76f847d0786822d41ad7cc84cf3baeaded4b8f560a07cd4f	T	a_data		Xml.uri wrap -> [> `Data ] attrib	
val	lib/html_sigs.mli	641	cc094ecd895681159b7e2a84f120bc6e7bc497df9c532b3f76d37331771901dc	T	a_codetype		contenttype wrap -> [> `Codetype ] attrib	ocaml.deprecated "Not supported in HTML5"
val	lib/html_sigs.mli	645	99bfb852e05f3ef19aedafcfbad305196ecd4559c47895a08bb1c3ec8108db58	T	a_frameborder		[< `Zero | `One ] wrap -> [> `Frameborder ] attrib	ocaml.deprecated "Use CSS border"
val	lib/html_sigs.mli	649	e34a0168b8ca08165fdf96ff1aaccec3905570530883a2b51b311c7c7797d08a	T	a_marginheight		pixels wrap -> [> `Marginheight ] attrib	ocaml.deprecated "Use CSS margin"
val	lib/html_sigs.mli	653	d741f2f7318be9f57f093a626e60caf75c89ef14e7d64379b75d61a4c4bda0ed	T	a_marginwidth		pixels wrap -> [> `Marginwidth ] attrib	ocaml.deprecated "Use CSS margin"
val	lib/html_sigs.mli	657	3527f57b8a4c3fb732c2cd0c8ff7b76685e73accb9a1aa40cf11c42a79a9c95e	T	a_scrolling		[< `Yes | `No | `Auto ] wrap -> [> `Scrolling ] attrib	
val	lib/html_sigs.mli	659	f0147f280d2118ffbe0ae96522c37e54f8e3efd935eabf631ddc8b5c3a0abb95	T	a_target		frametarget wrap -> [> `Target ] attrib	
val	lib/html_sigs.mli	661	8b5af8dc5670ddf91dc72a50e2b15a89447f8562270a252a8e5001a308a2982f	T	a_content		text wrap -> [> `Content ] attrib	
val	lib/html_sigs.mli	663	5ba2b5d1cf94c4f2026d36fd874104de0c6894292d27a2aeb1a848268d1e22ad	T	a_http_equiv		text wrap -> [> `Http_equiv ] attrib	
val	lib/html_sigs.mli	665	362dbbb57cd531415117c05ad83fe674ed9fe1cee8b1f20d94229ea25261060f	T	a_defer		unit -> [> `Defer ] attrib	
val	lib/html_sigs.mli	667	581c6307d81794acd8527af2896938d8de9b7b2ce3ff47206300ae4dc0fb1c4f	T	a_media		mediadesc wrap -> [> `Media ] attrib	
val	lib/html_sigs.mli	669	870ca9a3bb2f9aa7a3e2bc3287f67f3d6742d31fff7f5fbac3484bdcd7e5d9f6	T	a_style		string wrap -> [> `Style_Attr ] attrib	
val	lib/html_sigs.mli	671	ed916756f11fee551e1aa71f197c53d70273d925eb76e5247cd889f29de99a4c	T	a_property		string wrap -> [> `Property ] attrib	
val	lib/html_sigs.mli	685	691cbf038ddad78cdb1e4c916a939a5ac93a34147389a88b5d70a273350c0b2a	T	a_role		string list wrap -> [> `Role ] attrib	
val	lib/html_sigs.mli	690	027e21ac7e0c5f5fba5fd8a83581a1cae28ea6b9e5e34b78f0398cd9eef66395	T	a_aria		string -> string list wrap -> [> `Aria ] attrib	
val	lib/html_sigs.mli	699	1600765f4d71db2bc43d781f60ee81447cdeed4da716057655924abe2d72d61a	T	txt		string wrap -> [> txt ] elt	
val	lib/html_sigs.mli	701	49a038ae571c48fde1c8dd45bec399920a8557cbb237323f2e27a7236832f87a	T	html		?a:html_attrib attrib list -> [< head ] elt wrap -> [< body ] elt wrap -> [> html ] elt	reflect.filter_whitespace; reflect.element "html"
val	lib/html_sigs.mli	707	010cf9ee39e75cf3511a93e272ec65688331a2a2340cd37c691a746b1d979a63	T	head		?a:head_attrib attrib list -> [< title ] elt wrap -> head_content_fun elt list_wrap -> [> head ] elt	reflect.filter_whitespace; reflect.element "head"
val	lib/html_sigs.mli	713	e8c654e4bdede05eca0e0edad41b58dbc255066a682aa2b1c3b0e0d1150cf8b8	T	base		([< base_attrib ], [> base ]) nullary	
val	lib/html_sigs.mli	715	c5fa8464e75dba214557a18b211a63e6b5804294a1b591023af0393353b5d7b2	T	title		(title_attrib, [< title_content_fun ], [> title ]) unary	
val	lib/html_sigs.mli	717	820fc648bc7fb5ab4eb2df4762f460aea7c058275c4e7c95bed3bed1ddebe997	T	body		([< body_attrib ], [< body_content_fun ], [> body ]) star	
val	lib/html_sigs.mli	720	ff15bbff8d0e731688e303738ccf68f749db3e8d89b425e10c11cdf539d723c3	T	svg		?a:[< svg_attrib ] Svg.attrib list -> [< svg_content ] Svg.elt list_wrap -> [> svg ] elt	
val	lib/html_sigs.mli	724	d89bbdc09f6e6ebdf2fe6014e5981a15d0af6e10fa7b33095c30c52b90a07e2f	T	footer		([< footer_attrib ], [< footer_content_fun ], [> footer ]) star	
val	lib/html_sigs.mli	727	9155286fba8020f76d5854cef9e9624abc2559811506c6a0d59db0e6bb1ccbec	T	header		([< header_attrib ], [< header_content_fun ], [> header ]) star	
val	lib/html_sigs.mli	730	31247dac01e1495013eac813fb92e77536f98d5e0882661698160838f04752ad	T	section		([< section_attrib ], [< section_content_fun ], [> section ]) star	
val	lib/html_sigs.mli	733	1cd73054e3b33147d0d49f9a8d86045a9341c25f53f5879c96f8240476b2a96c	T	nav		([< nav_attrib ], [< nav_content_fun ], [> nav ]) star	
val	lib/html_sigs.mli	735	81e11b3984248af76585aaf6abaf035baa99999a81a40dc79eefb50e8e1bf1a1	T	h1		([< h1_attrib ], [< h1_content_fun ], [> h1 ]) star	
val	lib/html_sigs.mli	737	6b63fc6d8bfa841ec4ca8903e6715e78642725c4491481df6738340344dd5ac0	T	h2		([< h2_attrib ], [< h2_content_fun ], [> h2 ]) star	
val	lib/html_sigs.mli	739	f6bfcc7f1bc95c028abe440c877c451c47629a0a02bdf249227070e78c0ccf6e	T	h3		([< h3_attrib ], [< h3_content_fun ], [> h3 ]) star	
val	lib/html_sigs.mli	741	c5b2c7ccd23fea9339f91eb942d34c11c67efe68fb9a7e57c2e60788344c2ebd	T	h4		([< h4_attrib ], [< h4_content_fun ], [> h4 ]) star	
val	lib/html_sigs.mli	743	ef500afb30b9da6ce80d2f94b56abd9dcb5b72fc2f935deb7bad6f0ee224a7af	T	h5		([< h5_attrib ], [< h5_content_fun ], [> h5 ]) star	
val	lib/html_sigs.mli	745	472ac9da770816c26c474be18608f35090024dcf71d51a3a8dec62111144c908	T	h6		([< h6_attrib ], [< h6_content_fun ], [> h6 ]) star	
val	lib/html_sigs.mli	747	3dcd589f343b22ad5e3b7575d40fc807ddaf0fe125f8cef147005801dbf88ff5	T	hgroup		([< hgroup_attrib ], [< hgroup_content_fun ], [> hgroup ]) star	
val	lib/html_sigs.mli	750	87878ee86376b68f1ae4cf90f91a3e0d6c0ef356f792a2082b815d1c8b23a71e	T	address		([< address_attrib ], [< address_content_fun ], [> address ]) star	
val	lib/html_sigs.mli	753	4373e486c9101a5433b31699f7612c2fbe151440f509cd9c077d16e3e09f36c5	T	article		([< article_attrib ], [< article_content_fun ], [> article ]) star	
val	lib/html_sigs.mli	756	ebca997369d3ad5508ff7b249eaac9d599f6fb4b1800480f684b42b1a89e35aa	T	aside		([< aside_attrib ], [< aside_content_fun ], [> aside ]) star	
val	lib/html_sigs.mli	759	495c89db7b60eb8fadc2a7d97aeed4e635635cf44e87122a1fa4d09e5ea87046	T	main		([< main_attrib ], [< main_content_fun ], [> main ]) star	
val	lib/html_sigs.mli	764	0858e2f90859ad379d99de75efe299c2696441ac9da009acd509807421ac2089	T	p		([< p_attrib ], [< p_content_fun ], [> p ]) star	
val	lib/html_sigs.mli	766	cf280b89031993fb678f866c8f7c26f422304f36c4c8d100f804024c6112904f	T	pre		([< pre_attrib ], [< pre_content_fun ], [> pre ]) star	
val	lib/html_sigs.mli	768	8de5134bdb0785d9d08319932a601f768843ee57ca369668427c571437f38a47	T	blockquote		([< blockquote_attrib ], [< blockquote_content_fun ], [> blockquote ]) star	
val	lib/html_sigs.mli	772	293aace1ee307cb70ad64ed5012349beddd9cafcf9e3dc86839f9e81703b1613	T	dialog		([< dialog_attrib ], [< dialog_content_fun ], [> dialog ]) star	
val	lib/html_sigs.mli	776	de4317350d69addf43e75363cab20734e688ef0de80811ac75caffb37030af4f	T	div		([< div_attrib ], [< div_content_fun ], [> div ]) star	
val	lib/html_sigs.mli	778	dddb796c693ca8aa449c1a3bf60382e9772a809f017c1536a1051ccdc7d9639b	T	dl		([< dl_attrib ], [< dl_content_fun ], [> dl ]) star	
val	lib/html_sigs.mli	780	126e72f36010132d04b68777d6c0b14d972c5de291079ee259b3ac1f8b394f29	T	ol		([< ol_attrib ], [< ol_content_fun ], [> ol ]) star	reflect.filter_whitespace
val	lib/html_sigs.mli	783	39cfe08cef2b2af670290804180d1880944d4c9fbc939c71e5adb92dd10c6a28	T	ul		([< ul_attrib ], [< ul_content_fun ], [> ul ]) star	reflect.filter_whitespace
val	lib/html_sigs.mli	786	33d88bfa5a2084c4e186e1c34e859ca2f19b30b53e3a79778914599a58e1b7c0	T	dd		([< dd_attrib ], [< dd_content_fun ], [> dd ]) star	
val	lib/html_sigs.mli	788	4d804d5b39027e91ba3deb69f5081960d3445513d670aca1ac474c54720e2b7d	T	dt		([< dt_attrib ], [< dt_content_fun ], [> dt ]) star	
val	lib/html_sigs.mli	790	dd8585f6198a6b9348ee276352a5751534cfda0110e3ffd166ac55b97e5450af	T	li		([< li_attrib ], [< li_content_fun ], [> li ]) star	
val	lib/html_sigs.mli	792	5a1e5356a32c12462d49c084b12208945b5e965721a8156905707e817f1bf18f	T	figcaption		([< figcaption_attrib ], [< figcaption_content_fun ], [> figcaption ]) star	
val	lib/html_sigs.mli	795	4d65358c4e0078a5d7aabb24bab583902be6357c253c1b45318389ac4df45d0f	T	figure		?figcaption:[ `Top of [< figcaption ] elt wrap | `Bottom of [< figcaption ] elt wrap ] -> ([< figure_attrib ], [< figure_content_fun ], [> figure ]) star	reflect.element "figure"
val	lib/html_sigs.mli	800	5ca52dbac25400a358e9d00d8d3aab80dfe2c2f0f4b7d56020214c6bb61752e3	T	hr		([< hr_attrib ], [> hr ]) nullary	
val	lib/html_sigs.mli	804	588120b42fdfb65789caef5bb1b02d41e4b26b388af8d69d8f05e040a155ec55	T	b		([< b_attrib ], [< b_content_fun ], [> b ]) star	
val	lib/html_sigs.mli	806	11655dc78ca85ae161e7c7c2988557d30a1f2fcedaa9a8e806370724c5a4fb61	T	i		([< i_attrib ], [< i_content_fun ], [> i ]) star	
val	lib/html_sigs.mli	808	f4b62c0c23a19ece9f74fd5882298fb93ab87d61fab1e11b0367a60b793cffee	T	u		([< u_attrib ], [< u_content_fun ], [> u ]) star	
val	lib/html_sigs.mli	810	c5d7c1ba816e11fad9a840c46c64f4ff4dac7d9dbc8c003472491b8bdb713c61	T	small		([< small_attrib ], [< small_content_fun ], [> small ]) star	
val	lib/html_sigs.mli	813	8e0128b1df8ceb5409169bd4518a080caed001c8292d64b5f4e3b2454d809787	T	sub		([< sub_attrib ], [< sub_content_fun ], [> sub ]) star	
val	lib/html_sigs.mli	815	ff20e1750e7c57d76ca055dad55ee4ca0474b7674c9a418068a60ce8b0700cca	T	sup		([< sup_attrib ], [< sup_content_fun ], [> sup ]) star	
val	lib/html_sigs.mli	817	1d708c90f04ef9f7d2be13eeda2e4989fce0e2028e599fa001d7b67f054216d1	T	mark		([< mark_attrib ], [< mark_content_fun ], [> mark ]) star	
val	lib/html_sigs.mli	819	410299690f6fa3a3a9ff99882e122b5ebb4c9503c9215e5efe4b692c4162567f	T	wbr		([< wbr_attrib ], [> wbr ]) nullary	
val	lib/html_sigs.mli	821	c42c06915589636def4d1dc241184795c34f8ada5df7dd62aa71f3a5d684f14a	T	bdo		dir:[< `Ltr | `Rtl ] wrap -> ([< bdo_attrib ], [< bdo_content_fun ], [> bdo ]) star	
val	lib/html_sigs.mli	825	4e2e5ade5e916c9a81df0d137360bbeefec0f675949cc17fe8f24e1b49298a79	T	abbr		([< abbr_attrib ], [< abbr_content_fun ], [> abbr ]) star	
val	lib/html_sigs.mli	827	b84678cd3b81e674c591111bf9f36ccb3a49be321a848e4d4bba9e5301d7f758	T	br		([< br_attrib ], [> br ]) nullary	
val	lib/html_sigs.mli	829	4d5fc0f24b93812fd16084bfa3b982906fb00d96b081bd6ee730374175d0a5bf	T	cite		([< cite_attrib ], [< cite_content_fun ], [> cite ]) star	
val	lib/html_sigs.mli	831	938aa8c6f830ebd65f95cf3a68f901a2d4775914c9033ac3678b89d9e129536d	T	code		([< code_attrib ], [< code_content_fun ], [> code ]) star	
val	lib/html_sigs.mli	833	9fd8d5a241ba8485d288bf9170368681008c13ac8d2eee44a1e6ae841e8a3429	T	dfn		([< dfn_attrib ], [< dfn_content_fun ], [> dfn ]) star	
val	lib/html_sigs.mli	835	dafc62bbaa1a0445e92db532d644d0ee89ba5b8442ca902ddfdc49198d6520c7	T	em		([< em_attrib ], [< em_content_fun ], [> em ]) star	
val	lib/html_sigs.mli	837	6f1e2b8690a010863c5434d131c6d73ead24e5e5f99f69b8cc5542c92cf26052	T	kbd		([< kbd_attrib ], [< kbd_content_fun ], [> kbd ]) star	
val	lib/html_sigs.mli	839	c70c66e268fa403dbd868d11570f05141c797a95631f575f876de03d1b94120d	T	q		([< q_attrib ], [< q_content_fun ], [> q ]) star	
val	lib/html_sigs.mli	841	8ea6e629a0cb234d82c3c0e28c08c1ea1b0594ded89300263c6cf7c48e266a74	T	samp		([< samp_attrib ], [< samp_content_fun ], [> samp ]) star	
val	lib/html_sigs.mli	843	4f5cc067217198cdbd7c791f56b43d00af5075fcaba18fd117bc0503cf6b8701	T	span		([< span_attrib ], [< span_content_fun ], [> span ]) star	
val	lib/html_sigs.mli	845	8264e1a8b919fc3c7a73120d365bcbf383207edd264b6c74db97745fe5dc9df2	T	strong		([< strong_attrib ], [< strong_content_fun ], [> strong ]) star	
val	lib/html_sigs.mli	848	93721c75e53e86c761e164c0c398333c62715417d0709796caa6993bedf80e44	T	time		([< time_attrib ], [< time_content_fun ], [> time ]) star	
val	lib/html_sigs.mli	850	5f4ec9c57fd4c84c4cf7b96cb2ae2a4b55d63b0c97f5ad1c45728f69f99c18a7	T	var		([< var_attrib ], [< var_content_fun ], [> var ]) star	
val	lib/html_sigs.mli	854	baf70ad0abfe056b60ea9ba749708255e2d9aede4b3195114fc5b6504c8966be	T	a		([< a_attrib ], 'a, [> 'a a ]) star	
val	lib/html_sigs.mli	858	7499199a07aafdb7a81e71dd5d7249aeb46b09c0920d61c3bdb21a661f99d7e2	T	del		([< del_attrib ], 'a, [> 'a del ]) star	
val	lib/html_sigs.mli	859	c2b43223e9d1669ba2d98fa062b218de59ed4cabdaf9c3ee0892f15dbcc959b6	T	ins		([< ins_attrib ], 'a, [> 'a ins ]) star	
val	lib/html_sigs.mli	863	793c83a224a642c169af0cf50661781cc4b1803364075a43f3f996a1b3445697	T	img		src:Xml.uri wrap -> alt:text wrap -> ([< img_attrib ], [> img ]) nullary	
val	lib/html_sigs.mli	868	ea087c23489d92b32c52d71e690f6295c35f7dd96cd90ccf8429f73ec903027b	T	picture		img:[< img ] elt wrap -> ([< picture_attrib ], [< picture_content_fun ], [> picture ]) star	reflect.filter_whitespace; reflect.element "picture"
val	lib/html_sigs.mli	874	3d2c508d20f385a80fd09ee01f9ea7c5e5a6921dd87f715a51b134777565e9fd	T	iframe		([< iframe_attrib ], [< iframe_content_fun ], [> iframe ]) star	
val	lib/html_sigs.mli	877	fc62b64dd74105953e3067ad6a399197bb87a5de3178694de183cbb79ee26da8	T	object_		?params:[< param ] elt list_wrap -> ([< object__attrib ], 'a, [> `Object of 'a ]) star	reflect.element "object_" "object"
val	lib/html_sigs.mli	882	6885c75122d628476147e63a8e307841232d5fd2eb2fba2471eff5d8257ea6a3	T	param		([< param_attrib ], [> param ]) nullary	
val	lib/html_sigs.mli	884	d10e087aae6d396add6e7eb33e81f42560b3e2329a9ceee6389fe11177035df1	T	embed		([< embed_attrib ], [> embed ]) nullary	
val	lib/html_sigs.mli	886	5b2532ff732e424008d707f5c25e1abeb531bb23989f7866adefe26f7b64a33a	T	audio		?src:Xml.uri wrap -> ?srcs:[< source ] elt list_wrap -> ([< audio_attrib ], 'a, [> 'a audio ]) star	reflect.element "audio_video"
val	lib/html_sigs.mli	892	fd037a5383391a9ad16921396a1c4250918de2f15322073382ec54d1f373f3dc	T	video		?src:Xml.uri wrap -> ?srcs:[< source ] elt list_wrap -> ([< video_attrib ], 'a, [> 'a video ]) star	reflect.element "audio_video"
val	lib/html_sigs.mli	898	52c17c437723d3c299affcccb3b986ba036fa18aec1b27112cdac1a3b8bf7716	T	canvas		([< canvas_attrib ], 'a, [> 'a canvas ]) star	
val	lib/html_sigs.mli	900	81aa13ca6ffbdb849c67a1c017e885de5c88902237ad81c4f786a7830c5543f9	T	source		([< source_attrib ], [> source ]) nullary	
val	lib/html_sigs.mli	902	4d7cb7c20581a83c89a5dc333629d89e7aaba8ecf7c9f1bd6a63521081c40986	T	area		alt:text wrap -> ([< common | `Alt | `Coords | `Shape | `Target | `Rel | `Media | `Hreflang | `Mime_type ], [> area ]) nullary	
val	lib/html_sigs.mli	916	d9c05d1252d78654baee43875b80589815818fb2d69d8097c8aec92e84bf773f	T	map		([< map_attrib ], 'a, [> 'a map ]) star	
val	lib/html_sigs.mli	920	37c23fc2bbdd25ef77ce9ac25066f5bec6b3b8453b3d79302e0073a32f3cc05e	T	caption		([< caption_attrib ], [< caption_content_fun ], [> caption ]) star	
val	lib/html_sigs.mli	923	18724686f98d3516ab2efc2e617aee389b2007624597c92cfcee009bb19f58ac	T	table		?caption:[< caption ] elt wrap -> ?columns:[< colgroup ] elt list_wrap -> ?thead:[< thead ] elt wrap -> ?tfoot:[< tfoot ] elt wrap -> ([< table_attrib ], [< table_content_fun ], [> table ]) star	reflect.filter_whitespace; reflect.element "table"
val	lib/html_sigs.mli	932	70f9464050e4153b6d85058d6b42df6b5d6450164ec69dca21283fc3a2aab225	T	tablex		?caption:[< caption ] elt wrap -> ?columns:[< colgroup ] elt list_wrap -> ?thead:[< thead ] elt wrap -> ?tfoot:[< tfoot ] elt wrap -> ([< tablex_attrib ], [< tablex_content_fun ], [> tablex ]) star	reflect.filter_whitespace; reflect.element "table" "table"
val	lib/html_sigs.mli	941	304bc8b9a41692c6bc87eefecbb8c545a149f441318600bf94a3530903d4cefb	T	colgroup		([< colgroup_attrib ], [< colgroup_content_fun ], [> colgroup ]) star	reflect.filter_whitespace
val	lib/html_sigs.mli	945	ccac212a6466ae1aa04ea6fe8a6fed83b1d656d936d87e74fbe05228bd443e5b	T	col		([< col_attrib ], [> col ]) nullary	
val	lib/html_sigs.mli	947	fce1e127a3671f1a18c7879b4c055d2bac3ceb8c0cf0251f9e988d2f588cef20	T	thead		([< thead_attrib ], [< thead_content_fun ], [> thead ]) star	reflect.filter_whitespace
val	lib/html_sigs.mli	951	363e3d3629bc0ff371a2219c4ccc5ca7609f7dfd4cf3868cf39f41a3aab5aa19	T	tbody		([< tbody_attrib ], [< tbody_content_fun ], [> tbody ]) star	reflect.filter_whitespace
val	lib/html_sigs.mli	955	0bd2c2918c30afa29d31c97f50800c5a11482ed48de0ace90866208bd7c4a9ba	T	tfoot		([< tfoot_attrib ], [< tfoot_content_fun ], [> tfoot ]) star	reflect.filter_whitespace
val	lib/html_sigs.mli	959	9fe6d92ed6e5330d2395ba38d75c9f7085bc9e3de37b0ace62cc2383b527b0f2	T	td		([< td_attrib ], [< td_content_fun ], [> td ]) star	
val	lib/html_sigs.mli	961	2e06ab7b6ae09c3bc1fb9b612a03cfa1dec34c1d93bf20e42f745ab6fb14c268	T	th		([< th_attrib ], [< th_content_fun ], [> th ]) star	
val	lib/html_sigs.mli	963	741e63c68bc1be4efd5885bc164b83c3d5db695d45149ba78811e25af64ebe3f	T	tr		([< tr_attrib ], [< tr_content_fun ], [> tr ]) star	reflect.filter_whitespace
val	lib/html_sigs.mli	968	2c68379ea13c2b5f01f585296b6be495c0cf7635959336a3706370bb43d8b588	T	form		([< form_attrib ], [< form_content_fun ], [> form ]) star	
val	lib/html_sigs.mli	970	d4511bef344d2115fca4b74ec42af3d064f82f9edc05f3f622b80b3a443a1573	T	fieldset		?legend:[< legend ] elt wrap -> ([< fieldset_attrib ], [< fieldset_content_fun ], [> fieldset ]) star	reflect.element "fieldset"
val	lib/html_sigs.mli	975	0bdc7c774fcfce03947dfbcdc3c24fe42861a32bdd1bb0dbb00553689b68fc57	T	legend		([< legend_attrib ], [< legend_content_fun ], [> legend ]) star	
val	lib/html_sigs.mli	982	8d15d4a903edefd14b5d463d549663ebc029e07ea03243fef944af83f89adb39	T	label		([< label_attrib ], [< label_content_fun ], [> label ]) star	
val	lib/html_sigs.mli	985	256b8b35b26f5cdf7d823a70126208afd44f8499e32364707cc45b3db142a43b	T	input		([< input_attrib ], [> input ]) nullary	
val	lib/html_sigs.mli	987	ffa4f0a3dbe86aa93c48464d2e816979bf7dc32d63493548662818f3d2f1724c	T	button		([< button_attrib ], [< button_content_fun ], [> button ]) star	
val	lib/html_sigs.mli	990	7914f00950bfe29475be8071c92a343d4a9b3501784b8c601ceb2dbb4995874b	T	select		([< select_attrib ], [< select_content_fun ], [> select ]) star	reflect.filter_whitespace
val	lib/html_sigs.mli	994	097d32ed29f58dbfe73a7490724cc43adf00158a1a0ff71a05e5b8f48b335f99	T	datalist		?children:[< `Options of [< selectoption ] elt list_wrap | `Phras of [< phrasing ] elt list_wrap ] -> ([< datalist_attrib ], [> datalist ]) nullary	reflect.filter_whitespace; reflect.element "datalist"
val	lib/html_sigs.mli	1004	6eabfc150ee1e6b684be32bd6ab8a16b48ec89f9924ea7f915229d782c4b0643	T	optgroup		label:text wrap -> ([< optgroup_attrib ], [< optgroup_content_fun ], [> optgroup ]) star	
val	lib/html_sigs.mli	1008	5d7209870a0e69bdef01c16119196e6ee07c58039bb94372d80e3fc9e8dd4ac1	T	option		([< option_attrib ], [< option_content_fun ], [> selectoption ]) unary	
val	lib/html_sigs.mli	1011	46cf7ee0e0e1803b00a2e1b808d3d950336e3285fc1fb0ca536dac8b7507feff	T	textarea		([< textarea_attrib ], [< textarea_content_fun ], [> textarea ]) unary	reflect.element "textarea"
val	lib/html_sigs.mli	1015	1a428813926e6b95b48f09a3b839a70abdfabc7b35ed3b840885b78331f10e80	T	keygen		([< keygen_attrib ], [> keygen ]) nullary	
val	lib/html_sigs.mli	1017	18d07b43d9ac59ee46bbee83bc233192bb6e5087c884f06f0e96d243ba5da25f	T	progress		([< progress_attrib ], [< progress_content_fun ], [> progress ]) star	
val	lib/html_sigs.mli	1020	54c98f4e19397a77bd23f9a48c64d7f6868918e4ba727e2e26ac0aaa519cafec	T	meter		([< meter_attrib ], [< meter_content_fun ], [> meter ]) star	
val	lib/html_sigs.mli	1023	6b4b270c748b549831d5a714c351191351e345c92bcfb43be291dd1ae1bfe821	T	output_elt		([< output_elt_attrib ], [< output_elt_content_fun ], [> output_elt ]) star	reflect.element "star" "output"
val	lib/html_sigs.mli	1034	7491674a951e8cd0d7d9fb65c41fd233a912a55156ce72465a544bfa39dfa6b0	T	entity		string -> [> txt ] elt	
val	lib/html_sigs.mli	1036	d029e1976a39537f143a390f2c13509addf82add247e86b15ea700948e75221d	T	space		unit -> [> txt ] elt	
val	lib/html_sigs.mli	1038	76105fd8f3cd34804910ced08b8b0512780fbe3b4975221fa5818f22b4cf52c9	T	cdata		string -> [> txt ] elt	
val	lib/html_sigs.mli	1039	8ff4e2b40121d1b67f8708dba179919d896cb9f03c2a4fb6aa48992fecebe0a8	T	cdata_script		string -> [> txt ] elt	
val	lib/html_sigs.mli	1040	f2f0f9d1645ccd5d390c621fdcd9a51c38aaa5c3cec3c90aa4db29b676b9ce29	T	cdata_style		string -> [> txt ] elt	
val	lib/html_sigs.mli	1045	765bceff0aad4a1b530f439d42d63c5914439f29ec42225af621e496730c9dde	T	details		[< summary ] elt wrap -> ([< details_attrib ], [< details_content_fun ], [> details ]) star	reflect.element "details"
val	lib/html_sigs.mli	1050	8e9401f1adfe85ebaf45dcaff1cdd6ca4aa46d669b58bc9780bfffbba7c72a78	T	summary		([< summary_attrib ], [< summary_content_fun ], [> summary ]) star	
val	lib/html_sigs.mli	1053	c571112e43fae7c66ceb1ec65b6fd5b09d3acd889f8dfa34532f0b6e36651588	T	command		label:text wrap -> ([< command_attrib ], [> command ]) nullary	
val	lib/html_sigs.mli	1057	53ae5e18fe656a33ed13002431cba3be48fb5d035e9b7a04846c022eccbb45c3	T	menu		?children:[< `Lis of [< `Li of [< common ] ] elt list_wrap | `Flows of [< flow5 ] elt list_wrap ] -> ([< menu_attrib ], [> menu ]) nullary	reflect.element "menu"
val	lib/html_sigs.mli	1068	1170d32abc0256106ff9ff5c337613eae50fea543a91139134cdd356de0be873	T	script		([< script_attrib ], [< script_content_fun ], [> script ]) unary	reflect.element "script"
val	lib/html_sigs.mli	1072	b2b28c669d88708509a1b92f14950c32e51cf8ca1293f55e62e4ff715ca575db	T	noscript		([< noscript_attrib ], [< noscript_content_fun ], [> noscript ]) star	
val	lib/html_sigs.mli	1075	2a184346ea0b1dd1cdcbcf69bed88f303384296a32356fc0a265562680ade046	T	template		([< template_attrib ], [< template_content_fun ], [> template ]) star	
val	lib/html_sigs.mli	1080	00e809820a884f9d4ebfad88b90cabdee4cc5335a9193a1bc77e9b60dd76f72f	T	meta		([< meta_attrib ], [> meta ]) nullary	
val	lib/html_sigs.mli	1084	801668449a53e19bb4d20800723fc6712b850246f02fafa5bf63555867db35cd	T	style		([< style_attrib ], [< style_content_fun ], [> style ]) star	
val	lib/html_sigs.mli	1087	bd39eb378c976b36d80514381c69bd3af85019c294def7bfd50436ce292c1ae0	T	link		rel:linktypes wrap -> href:Xml.uri wrap -> ([< link_attrib ], [> link ]) nullary	
val	lib/html_sigs.mli	1094	87fe4ce9e04c7705e14343e09e883af656915d9cc99536bc7c095720a59a0d01	T	rt		([< rt_attrib ], [< rt_content_fun ], [> rt ]) star	
val	lib/html_sigs.mli	1096	498cf87596f4b97f92d02974a9b7b6a1ce6e778f7b09426f2434e42dc6343b0c	T	rp		([< rp_attrib ], [< rp_content_fun ], [> rp ]) star	
val	lib/html_sigs.mli	1098	4eba4ea65f804763add756692033630e07be1bc2345f951e01aae9905d1b2755	T	ruby		([< ruby_attrib ], [< ruby_content_fun ], [> ruby ]) star	
